13007	26091
11476	29250
41636	13079
11538	18473
27345	42487
82	9957
5063	8838
6718	15967
38577	42066
7466	55529
26581	11270
5170	8408
3753	13458
8987	8986
4702	4706
9926	8362
11337	16932
5421	30183
10354	3897
13853	2935
5419	25226
11820	5157
11525	10507
6211	9696
3536	2191
12034	32623
6956	22527
6896	17529
8570	8554
9716	35548
7647	5102
6483	50663
6341	1860
7400	23845
3612	3580
5077	6190
12882	31768
18932	15042
15541	15528
22496	20360
3663	3659
12630	17657
7254	7982
9112	39238
6945	25111
15700	21212
5043	8606
3679	3580
5097	3586
25765	27644
2362	3986
13685	13780
9624	14160
19277	52624
4789	753
349	3883
13331	11047
15164	4945
7374	33366
6718	1609
8772	23471
1732	4788
477	3054
26700	42986
10368	8089
4376	13013
3600	22666
8073	6155
1506	20936
2963	5340
10116	13634
5744	25835
1526	1431
232	243
1794	2831
9272	6961
45905	60192
7681	21233
18835	61392
9565	1565
10934	18650
56967	48102
3533	3531
5721	2766
450	7048
17645	27666
6321	9512
14659	16530
8921	7000
910	3015
5428	19129
510	1519
2607	36314
6544	20255
2372	48581
117	96
14125	3685
7400	11437
14190	4701
500	501
24670	15099
8682	5492
11952	11224
213	2997
8985	18488
17509	32532
9814	37247
15420	18472
7828	28732
10633	17660
4314	9225
1029	41699
19050	34566
16741	20684
7413	24289
20983	14606
9718	20333
1041	9207
18398	24716
1213	488
5492	22510
2103	23488
5331	7886
18072	59654
18115	39170
9566	28731
18610	6571
8609	9139
15164	11016
17176	22435
1570	18211
3591	9911
6955	6173
1858	9099
112	19793
2700	19424
26701	28875
16064	3697
13011	22347
14988	30957
3873	3871
39173	42340
16690	1510
510	960
12106	46913
20277	26301
11069	15199
30732	34677
11830	19595
26033	24430
4787	1592
371	9616
8332	23515
1475	1502
19471	12179
478	12166
1763	18150
9594	24869
8182	9890
1386	956
5052	3166
11182	5785
5289	40971
38720	18709
38551	42429
10397	8815
2332	23006
1528	1636
9861	10941
1273	1426
1084	5814
20304	21385
4032	11731
20578	39224
1502	1618
29359	9987
13290	15017
29206	4382
23870	10995
9535	15733
21340	11511
6958	28820
10116	20222
9955	20211
15972	19613
11369	11487
20072	21276
1506	24643
6155	30058
5030	1902
2717	1677
14548	7272
29048	27905
17698	26232
1745	10397
5625	26467
1466	28180
7896	2744
28873	31797
6859	6864
9593	4988
23	27750
14049	16840
6272	13408
1517	1485
22397	25765
4533	23617
603	9214
40107	25643
21394	227
1745	11509
6542	5745
12316	22912
13933	28645
6004	22196
3875	14893
9309	4395
8504	5080
12762	8381
22355	36772
14174	21953
11353	2492
412	23341
8546	12472
9231	30817
6063	10199
1383	210
22375	19129
22052	25940
3612	9904
4140	3750
6769	46285
3633	20869
24	5938
429	7743
5735	16359
1344	9607
5157	7580
7157	1836
1112	38072
6900	58805
9942	9961
14082	9806
1107	3121
8423	23125
1389	3070
10179	14194
471	22134
10927	25766
7891	7550
1786	10628
9063	20376
4789	5693
6094	9941
3629	31202
21511	18810
17352	8025
5401	5186
31756	23395
11951	21543
11318	7108
3420	6669
3943	14656
22920	17792
7728	7715
9231	27558
7946	6734
9904	12611
23639	47632
25765	44768
11969	10196
8937	7976
13907	5217
10182	16302
11150	23017
6957	20417
12938	13842
6615	8695
13363	10805
8473	1878
1463	7899
19541	35918
433	19038
6912	894
7249	4731
4293	21396
8546	14131
2872	1297
22911	15572
7514	1089
1284	722
8414	8629
26674	2184
10806	1907
10820	5157
6109	23827
1846	2824
1083	5203
33617	33614
3463	3504
2707	4818
19549	19513
17205	14548
1799	1795
6483	41479
6062	4072
9833	34829
4549	873
280	3609
3587	3943
18830	21231
1675	59077
4374	30457
810	16582
9604	4858
15272	15283
5455	25671
3834	49293
2340	2347
7674	11518
31992	8824
3871	14984
34785	9741
22709	16316
1337	2503
17421	18502
3712	11837
3112	704
1107	8478
7394	11767
8074	25346
4071	6503
3875	10146
3649	9842
7038	6855
25352	8407
22476	43506
2717	22007
2780	2983
24463	11263
13310	6177
317	22390
310	13413
44098	40800
1305	5643
18329	44397
32442	38299
12969	12970
4259	9375
1907	5474
3540	8087
11848	7380
5059	4040
1659	1684
15110	19647
5088	13416
38701	7912
6714	31582
874	6062
12976	8128
13933	5888
9911	10933
29865	3958
5318	13943
7920	35213
19231	19225
17890	15003
13474	9912
28018	10385
7982	1120
29095	29607
2319	3986
13380	39433
3587	9223
2494	12740
11994	26221
1973	500
8382	26367
131	148
4365	19070
36160	21533
12315	11489
21105	8573
4818	12593
11286	7369
2357	9908
1993	13706
19118	20506
10994	1768
2943	39915
8342	3546
8952	8505
18184	28535
23870	13676
8375	7196
7898	26105
24845	26815
6545	5867
11551	10340
5865	5249
5212	3748
18845	4356
960	1990
10983	11409
2982	26416
29423	20301
16204	7659
30129	13174
32224	35244
3909	25350
25720	22085
19707	24996
5323	1776
7381	20494
16567	12649
11069	16554
3649	5030
5587	5552
554	42652
39110	44797
1612	11896
911	13618
6718	5426
3099	12619
9904	11825
1495	9422
1786	17738
38847	38845
34691	28069
8757	1414
9429	14169
45916	31989
19064	5711
5620	1977
2868	14160
15791	15804
5289	11883
2167	9278
27408	14235
21367	1263
4353	27486
40511	20182
2738	26591
38217	20029
12251	6940
39785	20061
18412	12382
26322	16385
10032	11629
21236	11506
24448	53536
13724	13284
1914	2786
8945	2935
28533	26443
14193	12492
22052	27016
975	6777
25756	20411
515	12329
19118	36855
13007	26199
471	8013
11515	16312
575	1203
3679	16943
10934	12268
6577	10232
12239	11760
15706	52857
3698	22683
2279	21016
15046	11017
13817	28076
1912	7899
6109	19063
13093	4279
30858	14704
8937	8899
8004	12742
309	1761
11951	20264
2322	14245
2219	24454
6310	4904
5106	5616
1469	1612
8105	1285
6631	4865
3374	18476
26891	16453
10159	5033
939	25921
39780	24624
788	10884
12767	14608
11184	4610
14287	14268
7015	4483
22982	32309
24448	55299
5977	62872
10335	25330
3663	9797
17242	2489
8182	315
7107	50967
8941	6777
37463	39780
7541	3708
2314	11992
5587	8284
20999	11960
10127	26900
14055	13981
33722	32625
775	1082
5155	18692
2577	4402
10921	27721
17850	5837
1669	24265
6312	37991
21955	10076
5061	9741
7674	10119
16088	19205
29934	30757
6427	13633
6472	39511
480	8952
8837	8090
155	20645
20925	12654
17619	761
18104	35140
9797	3618
7251	22195
5004	12576
8935	6723
1528	7596
14562	14557
1592	6891
37600	31241
8855	20070
556	2732
27408	14960
10598	9226
6282	41406
5300	42995
6615	21259
2357	23147
13906	1563
410	14499
3737	14209
3611	14119
8447	17471
3581	3647
2560	16006
1626	15029
23049	31910
3469	3357
12035	24482
24534	32217
4853	15795
12326	39574
25760	25736
22908	14948
1413	639
7599	9692
11560	8545
2816	12803
2335	2299
15783	45499
2360	10815
27988	6388
18860	18012
5144	37691
8837	10621
2695	4241
26404	26415
1978	13577
11334	11328
20378	33947
2357	5144
1506	17041
1444	1431
10452	39297
8885	20780
433	5102
13366	19849
47120	39316
13286	22835
10456	10463
4738	13747
9904	25548
14443	17896
2372	7501
12545	2290
6370	43728
19494	26093
1463	38741
19050	23053
10147	5014
8757	35532
15333	10918
11126	11148
1136	4533
3708	8435
2860	714
11875	16741
12342	17691
791	571
556	5558
46744	21247
6063	7445
35052	31825
18549	9925
26144	12574
23	6874
8363	16947
1729	4141
25572	27307
1143	41125
7347	15775
7972	13749
360	2565
11809	34914
5483	2296
7071	7110
13076	24280
13494	19183
3375	10131
3663	3657
7157	19272
42655	26456
1316	3159
8735	8741
7962	7664
1738	8905
33617	24324
5157	39047
150	86
320	2006
6310	8072
100	16133
11752	1510
5445	8589
19118	13184
16936	25983
10458	4710
4545	17263
25097	21250
14310	5237
11168	39945
5230	16277
2506	309
21528	38939
2714	22132
17623	18889
4053	1726
24534	26404
15814	5485
5888	11107
1849	14046
35052	11731
7911	5400
12326	5464
12465	495
11165	15164
11315	14245
95	3451
11522	8641
22011	15177
6540	39190
21341	27574
14330	2085
47842	9499
12630	21598
8375	29627
10347	54573
2508	5701
11367	6243
4395	602
405	22051
38348	28764
14527	8315
24037	24038
6415	2377
14863	46545
6341	6336
4389	18989
7184	18960
5782	4591
13162	19853
18327	23884
5157	17233
2075	12450
12872	54040
94	1214
47583	56568
8707	3586
213	208
11369	46553
10933	28330
12011	8742
7975	6674
4946	4939
11857	49367
5559	4797
451	2141
7378	26723
17857	18989
12398	37969
38546	41843
471	13162
21147	5357
26450	35224
28307	27482
3629	37713
12175	5057
9766	9775
9883	15264
4658	1596
28870	17588
7818	32022
1469	1604
3914	34666
21283	35571
84	42732
21033	32972
8850	7380
15668	14273
13484	22316
1612	1603
6310	25714
6155	7740
7376	49099
3679	3691
41281	24555
8127	10147
28307	27644
17164	15583
5497	37713
25472	28516
19403	29122
2876	10115
522	960
8081	12040
26701	31097
15971	1900
517	1983
3083	26096
13494	3629
15225	50568
9859	11123
2524	4673
10889	35335
9960	3644
14122	14100
7403	14527
4818	8054
13135	13261
1907	3920
7281	9977
4503	5835
9211	16623
23962	15290
18024	8137
8910	4604
14674	37561
8854	53020
36439	31147
21518	8293
9897	25203
2362	17765
25472	25382
16331	20958
12817	13281
19772	16073
8800	38407
30471	16745
3991	17832
2784	34523
13339	21400
1020	1033
11772	1362
3993	10816
22204	14368
9956	9957
34087	16720
2332	1947
3607	34840
5042	17268
17530	17785
22298	699
15052	15059
10130	8759
11325	12991
9729	5425
4533	14858
5428	18118
8896	8830
5999	7680
1942	24468
28863	36812
4271	15026
26136	3590
19850	19849
5230	4382
7183	18941
17355	4153
11820	15570
22612	16643
13410	16537
28408	36000
14880	14894
2560	20471
18530	38551
4429	21523
2098	9303
41696	8310
17465	9786
8321	6673
19834	14443
9908	30779
10359	34543
18059	11529
1912	5428
6941	2672
5268	7427
12817	24738
108	115
22902	24017
723	10293
2046	15750
451	367
5411	8116
1094	4591
22525	28940
27988	3078
14972	3980
22677	19121
9991	21994
11150	30524
17821	39524
14705	15893
5157	34968
45285	32734
8984	35730
22321	16180
5735	17196
15164	32620
12264	11722
22321	22279
18281	51300
2895	14069
12847	12838
10618	14097
10662	7276
1420	10032
3708	3728
5061	14984
471	27071
5065	14101
8327	9954
1143	25438
25765	14684
9955	18300
2309	3872
20633	7345
4539	12129
554	22630
11821	31133
1832	1861
788	5402
5585	8860
13870	12431
607	15981
1614	46744
10081	10075
7158	7785
22244	2372
3012	1733
8914	18450
23557	5204
12825	40798
2606	19570
7923	25803
3708	19780
8897	5911
11844	9073
16064	16706
21397	17809
13184	27629
4680	2760
9965	9845
43719	23973
2927	12336
1901	14874
6053	15627
4138	498
12734	29787
12475	26911
28140	39267
19050	26416
14725	24128
8897	8896
8720	27514
17727	17171
12175	29497
4741	30935
7341	45675
15163	13580
16536	5088
38530	31916
11525	17444
7293	18441
6297	14842
4993	8855
27796	14973
1908	5090
36977	39233
25611	30389
2939	24737
22677	25753
2876	15663
18366	6864
1225	49542
7373	7385
2087	1409
7943	7941
34207	18262
20023	1741
1899	17919
1521	1525
22297	41678
22496	33693
11850	11852
6013	15140
23272	4139
8714	31225
26677	29058
5043	3606
7978	16215
13340	26004
8850	8938
5030	8414
5281	6469
1901	5438
12239	21368
3945	19829
4070	22526
20324	12985
6840	6876
15052	7906
14313	20123
11830	36619
9069	61000
18852	12683
4676	5923
26626	23044
3983	4003
3733	25278
16173	9882
6068	482
11549	23071
8855	21276
3588	3943
3150	7397
11549	11553
45215	45277
2043	1229
33282	18841
13424	26699
911	28740
13819	43448
257	281
6957	17356
20742	31904
24463	11265
27750	9819
5405	8601
15110	13860
5223	9574
1383	6433
7597	5167
45473	22486
21319	10609
8193	38284
4392	3018
17217	1337
17196	11980
18313	5996
16173	6522
7055	788
6531	39511
6046	51654
2289	14312
23377	20305
20794	5126
18640	18651
1372	27233
3010	22952
41041	34853
17868	28702
4376	20791
13321	16185
406	4387
14684	25749
9085	3887
23143	27686
1524	40285
12526	37907
3050	59458
7196	22520
5187	10148
7365	2895
4169	11375
20129	28655
38220	43456
4169	7395
20119	40498
16741	10240
554	12747
8177	58138
6312	18884
12456	19075
12488	7687
3943	12511
8645	11655
13408	39904
10973	18989
15272	10897
12894	6635
6155	18251
494	1590
5483	14942
11994	15421
50021	3813
1614	3260
10080	13362
22934	16643
7661	19622
7647	7920
1502	15932
24990	9290
412	13580
17318	29136
2487	8518
1309	1558
15717	21149
14134	8897
27537	40587
15315	3990
16579	11276
6874	20233
1903	16529
12176	14150
4543	4520
12113	24269
2133	9719
1	25
25459	41041
22352	29479
2309	5438
3692	3647
15163	20991
2275	396
6106	6095
4836	5508
3810	12614
1103	18
23	8965
11132	43915
39785	43178
3599	34512
6083	2592
6313	5609
5212	8551
1902	22352
1507	1544
3910	3950
1490	12588
1443	17814
26752	30725
3609	9741
15834	17433
3025	26123
1712	3452
1874	48046
3030	3095
11069	28877
3732	20739
1723	6115
7988	15199
7394	38539
6262	17097
2865	2878
20633	26560
117	27173
16206	25875
1570	18148
1266	4131
40099	7360
31899	41575
4130	399
3206	3198
5161	11611
13463	13472
14095	14096
18735	4469
4758	13304
19487	26091
1724	8850
3176	3164
4366	27613
13424	41044
7101	7104
3532	17346
1904	5160
451	38683
15272	7066
3842	3867
15162	44790
2396	11205
24509	26234
2331	2606
3639	36648
1656	7401
2102	3069
11022	12903
7205	4384
5497	19183
9770	2173
14787	14789
19576	15570
1619	1501
6943	8904
11821	14674
20119	26199
7495	7501
32404	15744
23223	24846
18640	7897
2415	7456
2332	7388
25800	37689
1469	6912
11314	18881
5935	41671
3588	25230
22833	6386
1677	4814
8969	10589
11347	18890
9298	2341
12024	38220
310	5465
377	796
17204	2941
2357	10145
11646	24689
2791	20702
9716	27473
6679	7372
30916	42889
11075	17367
16300	8852
10693	38669
3519	26189
19420	24918
496	490
2613	2880
13852	19427
21090	30726
11369	38715
23801	38573
42565	27826
31622	20387
14642	3247
5625	48327
2677	12042
11038	24643
14521	26032
34050	24277
7365	7347
3709	11498
11165	39874
7800	17436
4274	4617
11150	32437
23137	5947
1942	24978
19549	20739
12419	4242
17656	15886
51249	2217
3709	23125
9510	2776
19118	20360
8760	4402
10632	962
21759	22119
30235	43758
4224	39313
28427	48690
17712	51488
2332	8603
1902	22358
15149	30466
8769	19045
2184	25940
15124	3021
7659	22966
1712	1708
2336	18618
14882	14691
15166	34440
22982	32311
3576	7171
9993	21651
16301	33991
11505	12542
6317	17717
6927	47
11646	23447
11367	5235
13463	9029
6368	26316
7145	1039
7111	1935
48366	22265
8714	16065
10890	11918
4129	16644
12751	4210
11116	6592
13653	35462
19340	17801
9939	23193
19682	36507
9768	13074
15120	16219
9959	3176
310	15767
22298	14097
39636	26097
39616	2465
19770	19572
21703	507
7495	18392
6446	5843
11397	35317
4333	24923
398	8857
3703	6261
28076	11042
22397	7568
2323	1926
9750	13373
4543	8033
11268	19584
9648	16920
480	12647
7165	2330
852	6754
14286	11809
480	8934
16536	8607
16173	13927
11278	10841
10849	13045
4856	44806
10101	10115
6072	10605
5157	16176
12555	12553
5583	13605
9324	12448
8504	877
3022	3042
52859	54077
1707	6744
1080	5771
4293	8962
5872	47377
5157	15588
7478	5958
3588	5118
8894	8916
126	3683
17434	15666
5422	8885
17668	22021
19559	19826
18373	6154
21283	1130
16675	13473
788	2294
20320	40177
8916	8003
24960	10186
12443	6844
20742	25735
7983	16522
6662	7979
1914	2294
11951	15699
2319	8662
22321	23066
22904	61486
2309	22299
23	238
13591	2341
5902	16554
8788	54718
1928	14217
11766	31041
493	6210
5902	29383
11830	24379
6572	5835
2208	9462
7746	6173
2695	4344
375	4156
3183	36178
3753	10591
1302	2873
42723	44585
2305	8589
15872	6740
20023	5385
22785	21996
18893	16307
7765	16577
360	362
7550	1906
12034	21090
1525	7247
9713	23397
511	1980
1529	607
14881	15575
15373	8645
14518	14521
3588	9894
1524	10126
10303	14417
4370	3747
8497	6221
14096	14124
12730	29787
13486	15386
1876	12281
26591	23515
1978	4617
11767	24721
133	18548
1902	7868
423	55211
16690	16710
2562	5783
25818	26636
18451	30161
24396	11537
2043	7160
7982	13798
16534	20857
3889	29226
3612	3594
19206	39134
11367	1729
45116	10529
17441	28945
5160	28645
3441	31687
24866	19980
27151	118
16723	19526
11449	11432
5616	14741
13819	19206
8735	8754
858	919
801	547
12379	50296
7338	9593
13853	6891
12762	10378
18923	39198
34002	32517
12475	16555
3087	2180
1337	4876
13184	33030
1679	1680
7973	491
2154	20812
24485	27181
16153	8670
6953	18449
27653	56964
10933	22319
11783	9928
14204	14229
2170	1760
1462	13140
20120	20415
4813	6092
22677	23396
13011	42155
13358	15800
10194	13077
2555	8072
16113	4208
11948	29644
21761	34542
6945	5461
9959	57568
15927	29828
3096	48769
8972	19440
11831	36652
7741	24934
11549	132
5043	5077
19405	28452
1466	1211
14235	25998
14225	8614
1225	15776
22297	7516
25556	22670
17	2055
18668	38700
1103	1915
1463	18530
22065	32125
6185	1680
40611	43399
9501	9483
1201	1471
17551	525
38068	39495
785	17616
12229	24866
554	9517
8183	25579
2931	12540
402	39781
30524	15685
39510	13777
12747	14642
6748	27969
19582	9091
2892	1771
3143	2351
2019	7191
29140	1547
2273	11505
3469	1795
4377	4153
3679	14942
5792	5801
8861	4402
911	9370
7577	7597
11642	22494
28824	46613
21090	32311
20126	16533
13953	13467
2027	4662
20455	1369
12969	2605
7348	43386
14287	34914
14880	13058
28558	17072
2146	704
41155	9075
1903	22683
12336	3184
15166	39291
38716	31693
23223	33849
2552	718
1745	19231
472	2555
5691	4775
10979	14562
9908	9835
11824	5597
40357	46581
1313	10601
28237	31454
12446	1562
30910	3767
22355	11837
8714	38114
85	34207
10200	13670
24607	4381
1029	1479
8031	14869
5157	34571
18077	35435
7158	17521
33923	31742
6887	6688
11038	32627
5030	5488
1125	309
5187	14684
4385	4383
2332	7890
9492	17481
12399	6266
7394	11174
1903	22912
8091	24427
232	240
85	25106
7729	1858
5078	15049
29520	17456
5288	5284
8555	15199
423	54606
22321	25206
8641	19375
20054	23739
43297	47810
10432	17205
4855	22280
5088	6261
10941	3626
15815	19137
607	20659
9833	34835
6265	2930
12470	12437
23990	23984
13711	17864
6718	16535
23419	4066
55	18494
4271	4268
9661	6897
5570	4902
17413	9565
18216	22376
10893	32406
7842	21912
1722	1224
9238	15243
19538	8651
11716	34485
18398	47044
26450	24710
5508	9721
21414	26324
1719	1558
2298	12179
2309	2341
7671	21861
17233	17245
1945	14874
15315	17141
9841	24874
9593	6366
11560	13953
12817	19797
3574	302
1204	8827
4705	23372
5358	27991
1273	529
11126	7785
1745	25337
13009	19047
11196	22182
27653	28923
3914	14918
1212	10911
726	5930
493	531
26462	18590
20670	22308
3820	3831
3991	5287
13908	11572
6445	1741
13167	13161
1453	15228
1312	8876
13177	15868
7978	27750
20159	9244
3534	4693
404	12585
7742	21637
1909	13016
8562	11852
9661	13583
7591	18663
1158	19804
22241	21693
4053	2528
2816	2219
9517	19910
1610	11359
1942	9864
19772	3697
2714	12533
7164	17634
22993	11859
9907	37730
10100	11163
30912	10322
20405	507
22064	1770
22620	13477
3574	2566
16935	17322
39615	43429
5170	7505
7591	14942
12973	12247
6429	15809
27431	25892
27851	26644
22738	2314
1103	3974
7184	20054
12264	16692
16200	21361
15164	34691
8834	8836
522	17530
2322	31257
4164	803
6243	28180
9631	17447
5187	8673
19576	19566
2712	7944
2983	18080
6272	16749
17724	38407
6272	40968
7647	19756
22613	39784
14225	22679
12011	12652
7894	15577
3930	3708
1466	7373
1977	4704
13366	26421
451	22719
4581	5639
17809	4026
5120	12989
36058	32588
12486	24394
1408	622
13973	17738
2346	9091
5565	6004
23972	36039
13817	27058
16579	3679
12513	15967
528	6545
10810	5447
22786	7032
8497	10086
2780	13289
12520	6880
24764	20061
12976	20025
9226	32113
2270	3180
11318	18868
2362	12287
22298	17066
24912	26776
8777	8806
19167	30456
17318	36460
9660	1264
19499	2436
1548	20119
8835	11522
8183	11318
2859	25046
7466	11591
24667	21051
19098	11755
5155	32346
10940	6951
10196	7029
3012	4279
22607	11147
6272	34590
1470	4679
5700	3448
11268	5102
17152	10582
3822	28518
4241	4242
9188	5891
12701	10206
25882	18899
31519	31568
16328	16753
436	15219
7812	5554
112	11515
21041	19210
3585	3606
17582	8142
24557	43081
4626	560
6013	31699
19231	12237
16315	8315
3960	22737
11549	28441
5030	2305
1476	1522
7071	9321
9749	9745
40846	10846
19576	33845
23812	14330
10294	10464
7338	18451
12488	35100
21509	26488
15163	26890
6960	11114
15670	6672
22677	26361
5744	17605
8695	14669
25938	8089
20942	11065
15354	10152
41887	27016
4977	11960
8973	27975
23441	23435
26564	39490
746	11987
8342	921
33241	25129
19526	36590
17276	55779
18852	19268
5663	13287
1495	6072
3258	21470
1973	1971
4846	46199
4091	10313
471	48009
24766	50384
14993	15097
27408	14684
39748	18678
13684	17728
5329	8760
14872	23062
10080	25070
14951	126
7717	40542
14093	19478
18669	22864
2763	6085
13694	27058
5250	12057
37396	18276
10385	35234
8339	8336
415	9273
1103	13463
7472	44652
1137	2402
1134	2129
8072	7404
7541	5139
6681	263
30129	31261
11184	9000
31979	22593
3131	5833
12316	27466
21234	8852
2388	155
18830	10969
592	19486
1506	37199
2147	5076
117	442
25577	20285
24887	26058
7991	26703
11390	26778
13953	35002
26217	20533
4938	6971
3905	5473
23592	25410
1663	24869
17117	16121
26564	20962
7044	9941
2983	16753
23	15094
14794	13200
27992	32646
12977	10825
5483	5107
22806	23198
8682	47153
4908	15010
1510	42138
2208	19170
6261	14662
8932	1560
2555	26367
7510	5036
11866	8763
5492	15312
7669	6690
9660	23133
3712	12583
2161	6282
6310	10081
2510	4523
1169	1186
14464	12711
8024	4271
37511	51599
954	12180
3607	3706
1495	500
14452	11130
13935	16682
5090	22280
12809	12790
207	1112
471	5682
8758	11737
8943	18676
5428	5032
21177	16287
26713	39492
40082	36696
11038	12016
1614	19305
7196	13753
3537	24568
8336	8080
1602	7406
377	9652
40734	30366
4114	3758
7020	17684
2332	1110
5664	5655
5587	9495
23576	5999
5170	1212
12513	1934
1900	8589
12945	15627
6043	55016
909	1293
150	4700
774	578
14096	25591
3579	28470
1463	13564
7441	10732
17500	20355
13440	2311
8914	7764
27341	17735
12817	39911
1734	28722
581	1175
5081	16174
11022	39710
16749	24151
7586	28906
21199	7658
38741	15450
15618	18661
8561	8548
2035	1189
1620	47377
22677	8600
3703	5126
13471	8644
9231	8634
6615	2862
10688	17526
1944	7108
13852	10758
11115	21498
2791	8284
6734	2804
21834	11278
9366	16229
1244	5078
22244	18401
7586	25379
20091	11655
18298	11120
1745	19856
38225	38495
1029	41718
13374	22860
18388	6045
806	1519
1935	31282
22618	6154
471	8964
24912	24646
5793	5363
6955	4052
3530	1033
3599	5169
13440	14625
2103	18708
4981	14054
16088	40333
2217	38576
388	14196
5492	14256
11150	24574
12513	25380
7400	13981
5732	6848
15890	9229
9191	9207
20014	14623
10691	42157
9747	17978
2372	11285
17649	42623
21142	33521
23377	40971
18756	30065
26583	24496
423	42159
13011	30963
2332	11761
2016	1420
722	2997
11150	6213
11551	5113
9199	8630
8853	8740
18090	31127
17318	17245
20918	15047
9617	12497
2273	8738
22911	13009
1880	18231
17553	14642
9368	21754
19185	4715
2079	7033
8835	12253
5289	24534
2861	1708
1521	23011
25750	37224
6679	42506
1613	1094
42401	14382
8787	17638
28076	13992
25475	20953
17166	24666
11290	21255
4791	1993
28556	46797
24791	18979
26973	9159
17645	26096
7260	49715
12702	54668
10282	24498
2872	23248
8823	38847
5318	17350
6265	307
11371	11387
8430	29364
6373	20243
6046	40943
9018	17191
17739	57449
25663	36777
23845	12894
114	547
3532	18049
286	8218
11877	19786
5698	496
126	593
2154	17756
8936	14130
1886	19258
29934	10506
5508	1482
7584	19107
3712	11325
11040	12014
23826	17661
27653	36894
13413	17948
5698	2508
275	22874
510	1516
47088	57635
11857	17599
16687	26834
11353	44705
410	1746
4395	12610
6545	17528
2147	4742
6679	7290
11821	14125
6748	5181
12327	27475
8607	28650
133	15592
12640	17586
12776	25120
9293	8686
416	2441
20180	8852
1734	42653
14139	9769
2066	4197
11501	11089
9214	6154
528	17880
9699	35432
19402	27542
35052	47589
1957	2840
712	3021
133	36950
13925	16684
17487	6833
16741	21206
33923	24762
4610	12243
6313	25617
1624	527
14521	17614
471	2420
16438	13638
5902	38308
9535	54814
17206	22428
3759	1150
7347	47805
9291	32961
8927	23141
8601	26879
24718	9343
3388	29897
12607	5646
8853	32217
17558	7694
29423	32172
1143	7647
19528	15868
3132	7445
23893	24961
11069	29934
10799	7393
1912	5153
10883	12549
17196	44388
7538	8666
11	8904
25097	33808
6321	11670
3663	22669
24028	21673
423	24730
23982	25173
3905	9709
13817	7604
7157	12532
19043	55318
2700	30604
5089	8184
583	27559
1419	1550
1125	2499
723	8838
3660	35207
2083	1299
23946	49140
2208	7503
11367	44739
17247	9798
9018	9
2990	1410
10829	6264
13007	35299
19563	9321
10810	15298
5411	8597
523	69
14518	12709
16328	18551
4758	8895
11268	19048
16723	4042
5212	17356
8597	6758
534	8745
554	6409
2075	12487
1193	10956
8083	14311
14287	12321
5421	9695
10390	26890
18441	14562
6958	14743
20834	7075
34970	3666
9083	7482
3260	25876
18695	42276
4839	21899
48672	39615
3610	2281
1784	1782
24718	11397
4535	8888
14899	3867
3625	18120
5353	6364
12953	14510
3403	6468
24310	29717
4178	30493
3096	46289
7659	20995
18482	29647
8609	13872
15110	13930
35053	1667
10686	9260
2895	13103
13073	23968
32442	27108
395	2275
8091	19163
10948	27475
1853	11556
5133	13210
13689	1564
12953	12952
5104	5067
32668	26864
433	20761
3143	3149
3666	14
45565	26491
14284	14254
20304	24305
12735	17905
2332	4956
14993	22536
36465	25794
6865	5076
6898	11928
16690	36037
27263	16450
2060	51
32398	33972
8834	8753
5962	6586
21761	34552
13708	12654
11761	30057
9904	32094
4376	4384
15030	33374
7591	7586
7317	16649
1103	7609
2016	4898
1585	8195
11770	46815
5099	3202
1337	17438
19437	18387
1946	5128
19206	21761
12488	21018
498	3452
9	39
11417	42065
170	1349
11824	3584
485	1723
84	15124
9936	18119
2690	23418
2331	6711
1306	18394
19206	24146
478	5451
133	19784
7481	388
11192	47
4829	6534
2362	8629
4163	20177
39786	42314
8193	48942
7484	29797
4993	20072
1663	4061
17840	24465
7346	7681
11184	11344
21840	21842
8056	25628
8430	11784
1722	5358
8062	21700
1568	12760
1910	25547
1594	3914
6062	9745
1957	1959
26032	3038
19293	22148
5106	14085
2984	14314
11671	18040
10982	10969
3375	8653
4552	5052
7201	16224
9799	11695
8430	26161
14842	26519
9231	19117
43195	46670
6418	5370
22288	1902
5120	9908
6791	4935
10103	13872
17553	18439
398	12239
12406	1926
3703	28546
15592	11493
17924	6224
38217	7604
1312	8076
2029	21028
4822	2925
8074	12612
9051	11566
3028	8249
4374	22756
22566	24496
7611	38576
1996	35488
13705	2926
26955	5157
7678	9513
1816	9512
8121	23059
2336	7301
22321	25286
3536	3873
8423	14899
1528	43587
15051	15718
26231	11112
26404	3681
15303	27369
2180	14320
18395	18059
3076	4378
26416	31910
19064	15243
6978	15661
133	5064
38308	22963
35053	21046
14276	5117
8615	25294
6838	14187
3341	27670
10976	11430
1422	5233
4392	10284
371	41607
22239	16537
12448	6946
8682	36886
554	41626
9018	45360
16464	30681
12763	12762
3588	9830
1461	26526
6633	15972
2208	18216
3419	3434
5754	1116
5121	20856
3689	11817
19772	7900
3616	15382
1103	3876
3628	22283
8332	56100
531	315
2936	8147
2714	17671
17353	13918
11861	15766
7510	1902
5960	5617
15333	36745
1080	1407
25577	9137
46287	53576
10040	38474
8608	30461
7245	6788
5055	8626
8376	4432
1510	19367
10397	9526
19436	22953
15438	42868
16016	10409
3989	31209
1620	11415
1372	1570
9636	19840
33721	34543
5327	8914
11642	54813
7263	26409
910	10003
25130	22527
23735	42696
